County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,FCC Issued,EBT/SNAP,FCC Accepted,Location Points
Ontario,Canandaigua VA Farmers' Market,VA Medical Center Parking lot 1A 400 Fort Hill Rd.,400 Fort Hill Ave,Canandaigua,NY,14424,Debbie Brahm,5853937803,,Tuesday  1:30pm-5pm,June 21-October 11,Y,M,42.90096,-77.27033,N,N,Y,"(42.90096, -77.27033)"
Ontario,Canandaigua WINTER Farmers' Market,"Antis St. Parkling lot, Behind Byrne Dairy",Antis St.,Canandaigua,NY,14424,Phillip Munson,5853297666,,"Every other Sat  , 10am-11am",November 5-May 27,Y,M/X/W/P,42.88362,-77.2801,N,N,Y,"(42.88362, -77.2801)"
Ontario,Cheshire Union Farmers' Market,4244 Route 21 Canandaigua,4244 Route 21,Canandaigua,NY,14424,TBA TBA,5184576880,http://www.cugifts.com/Farm-Market.html,Monday  2pm-6pm,June 20-September 26,N,M,42.82312,-77.32714,N,N,Y,"(42.82312, -77.32714)"
Ontario,Clifton Springs Farmers' Market,Kendal St. and Railroad Ave.,17-31 Railroad Ave,Clifton Springs,NY,14432,Natalie Baris,3157303981,http://www.cliftonchamber.com,Friday  3pm-6pm,June 3-September 30,N,M,42.963153,-77.139598,N,Y,Y,"(42.963153, -77.139598)"
Ontario,Curbside Market-Clifton Springs Hospital,2 Coulter Rd. Clifton Springs,2 Coulter Road,Clifton Springs,NY,14432,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tuesday  10am-10:30am,Jul-November,Y,M,42.96042,-77.13637,N,Y,Y,"(42.96042, -77.13637)"
Ontario,Curbside Market-Elizabeth Blackwell Apts,235 Genesee St. Geneva,235 Genesee St.,Geneva,NY,14456,Mitch Gruber,5853283380,,Friday 12pm-12:30pm,July-November,Y,M,42.86865,-76.98364,N,Y,Y,"(42.86865, -76.98364)"
Ontario,Curbside Market-Geneva General Hospital,196 North St. Geneva,196 North Street,Geneva,NY,14456,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  10am-10:45am,July-November,Y,M,42.87649,-76.9883,N,Y,Y,"(42.87649, -76.9883)"
Ontario,Curbside Market-GHA Courtyard Apts,10 Goodman St. Geneva,10 Goodman St.,Geneva,NY,14456,Mitch Gruber,5853283380,,Friday 12:40pm-1:15pm,July-November,Y,M,42.88021,-76.96444,N,Y,Y,"(42.88021, -76.96444)"
Ontario,Curbside Market-GHA Elmcrest Apts,99 Lewis St. Geneva,99 Lewis St.,Geneva,NY,14456,Mitch Gruber,5853283380,,Friday 11am-11:45am,July-November,Y,M,42.87091,-76.9846,N,Y,Y,"(42.87091, -76.9846)"
Ontario,Curbside Market-Rotating,Contact Foodlink for more information,24 Park Place,Geneva,NY,14456,Mitch Gruber,5853283380,http://www.foodlinkny.org,By Request,July 7 - November 28,N,M,42.86471,-76.98491,N,Y,Y,"(42.86471, -76.98491)"
Ontario,Curbside Market-Spa Apartments,11 East Main St. Clifton Springs,11 East Main St.,Clifton Springs,NY,14432,Mitch Gruber,5853283380,,Tuesday 10:45am-11:15am,July-November,Y,M,42.96143,-77.13613,N,Y,Y,"(42.96143, -77.13613)"
Ontario,Geneva Farmers' Market,Municipal parking lot Exchange St.,400 Exchange St,Geneva,NY,14456,Marie Milligan,3157897811,http://localharvest.org/genevafarmersmarket,Thursday  7am-1:30pm,June 9-October 20,Y,M,42.8691,-76.98096,N,N,Y,"(42.8691, -76.98096)"
Ontario,Victor Farmers' Market,Village Hall Parking Lot 60 East Main St.,60 East Main St,Victor,NY,14564,Amber Reifsteck,5859243311,https://www.facebook.com/VictorFarmersMarket,Wednesday  3pm-7pm,June 1-October 26,Y,M,42.98134,-77.40859,N,N,Y,"(42.98134, -77.40859)"
Ontario,West Bloomfield Farmers' Market,West Bloomfield United Church of Christ,9035 State Route 5,West Bloomfield,NY,14580,TBA TBA,5184576880,,Friday  3pm-7pm,June 10-October 14,N,M,42.90581,-77.53785,N,N,Y,"(42.90581, -77.53785)"
Orange,Cornwall Farmers' Market,Town Hall 183 Main St.,183 Main St,Cornwall,NY,12518,Carrie Sabins,8457755574,https://www.facebook.com/townofcornwallfarmersmarket/,Wednesday  12pm-6pm,June 1-Oct 26,N,M,41.438985,-74.028493,N,N,Y,"(41.438985, -74.028493)"
Orange,Cornwall WINTER Farmers' Market,Cornwall Senior Center 40 Munger Dr,395 Hudson St. (address for library-ctr is behind library),Cornwall,NY,12518,Carrie Sabins,8457755574,,1st & 3rd Sat  10am-2pm,November-April,N,M/X/W/P,41.441816,-74.02609,N,N,Y,"(41.441816, -74.02609)"
Orange,Downing Park Farmers' Market,Downing Park South St. & 9W Newburgh,South St. and 9W,Newburgh,NY,12550,Karen McCarthy,8455655229,http://www.downingpark.org,Friday  10am-3pm,July 8-October 28,Y,M,41.50755,-74.0205,N,Y,Y,"(41.50755, -74.0205)"
Orange,Florida Farmers' Market,North Main St across from Dollar Tree,133 N Main Street,Florida,NY,10921,Lisa Bell,8457722662,http://warwickinfo.net/floridafarmersmarket/,Tuesday  10am-4pm,June 14-October 25,Y,M,41.33775,-74.35873,N,N,Y,"(41.33775, -74.35873)"
Orange,Goshen Farmers' Market,Village Park S. Church St. & Rt. 207,Main St and Church St,Goshen,NY,10924,Terri Smallin,8452947741,https://www.facebook.com/Goshen-Farmers-Market-120704554614696/,Friday  10am-5pm,May 20-October 28,Y,P/M,41.40219,-74.32408,N,N,Y,"(41.40219, -74.32408)"
Orange,Healthy Orange Farmers' Market,"130 Broadway (lawn next to DMV bldg), btwn Johnston & Landers St. Newburgh",131 Broadway,Newburgh,NY,12550,Meg Oakes,8453606691,,Tuesday  10am-2pm,July 5-October 25,Y,M,41.50009,-74.01254,Y,Y,Y,"(41.50009, -74.01254)"
Orange,JADS Farm Stand,641 County Route 1 Pine Island,641 County Route 1,Pine Island,NY,19069,Kristie Madura,8452581102,http://www.johndmadurafarms.com,Daily  9am-6pm,April 1-December 24,Y,P/M/X,41.29626,-74.46234,N,N,Y,"(41.29626, -74.46234)"
Orange,Middletown Farmers' Market,Erie Way btwn Montgomery & Cottage Sts.,32-48 Cottage Street,Middletown,NY,10940,Anne Kelly,8453438075,http://www.middletownbid.org,Saturday  8am-1pm,June 4-October 29,Y,M,41.44814,-74.41459,N,N,Y,"(41.44814, -74.41459)"
Orange,Monroe Museum Village Farmers' Market,1010 Rt. 17M Museum Village parking lot,1010 State Route 17M,Monroe,NY,10950,John Lupinski,8452945557,,Wednesday  9am-3pm,June 8-October 26,Y,M,41.344,-74.19742,N,N,Y,"(41.344, -74.19742)"
Orange,Municipal Square Farmers' Market,One Municipal Square  Walden,5 Scofield St,Walden,NY,12586,Kerri-Ann Lynch,8454766241,http://www.villageofwalden.org,Thursday  2pm-7pm,June 2-October 13,Y,M,41.55983,-74.1895,N,Y,Y,"(41.55983, -74.1895)"
Orange,Newburgh Mall Farmers' Market,Newburgh Mall Parking lot  1401 Route 300,1401 Route 300,Newburgh,NY,12550,Katie Levato,8455641400,http://www.newburghmall.com,Saturday  10am-2pm,July 16-October 15,Y,M,41.51758,-74.0714,N,N,Y,"(41.51758, -74.0714)"
Orange,Pine Bush Farmers' Market,behind Crawford Cultural Center New & Main Streets,New and Main Streets,Pine Bush,NY,12566,Liana Hoodes,9144435759,http://www.pinebushfarmersmarket.com,Saturday  9am-2pm,May 28-October 15,Y,P/M,41.60918,-74.3005,N,N,Y,"(41.60918, -74.3005)"
Orange,Sycamore Farms Farm Stand,1887 Route 211 East in Middletown,1887 Route 211 East,Middletown,NY,10941,Kevin & Susan Smith,8453411224,http://www.sycamorefarmsny.com,Tues-Sun  9am-6pm,June 3-October 30,Y,M,41.48505,-74.29294,N,N,Y,"(41.48505, -74.29294)"
Orange,Tuxedo Farmers' Market,Tuxedo Park Train Station lot 240 Rt. 17,240 State Route 17,Tuxedo,NY,10987,Christina Tremblay,8453231460,http://www.tuxedofarmersmarket.com,Saturday  9am-2pm,June 18-November 19,Y,M,41.19447,-74.18447,N,N,Y,"(41.19447, -74.18447)"
Orange,Tuxedo WINTER Farmers' Market,"Tuxedo Train Station lot indoor, 240 Rt. 17",240 New York 17,Tuxedo Park,NY,10987,Christina Tremblay,8453231460,,2nd Saturday  10am-2pm,December-April,N,X/W/P,41.194475,-74.184519,N,N,Y,"(41.194475, -74.184519)"
Orange,Village of Monroe Farmers' Market,Park & Ride Commuter Lot Millpond Parkway,68 Millpond Pkwy,Monroe,NY,10950,Irene Conklin,8452389050,,Sunday  9am-2pm,June 5-November 13,Y,M,41.32983,-74.189196,N,N,Y,"(41.32983, -74.189196)"
Orange,Warwick Valley Farmers' Market,"South St. parking lot, Municipal lot 1 block east of Main St.",South St and Bank St,Warwick,NY,10990,Penny Steyer,8459860043,http://www.warwickvalleyfarmersmarket.org,Sunday  9am-2pm,May 8-November 20,Y,P/M,41.25656,-74.35858,Y,Y,Y,"(41.25656, -74.35858)"
Orleans,Canal Village Farmers' Market,127 W Center St. Medina,127 W Center St.,Medina,NY,14103,Gail Miller,5857983904,http://www.bentshall.org/market,"Saturday  9am-1pm, June-September  8am-1pm",Year-round,Y,YR,43.220217,-78.38851,N,N,Y,"(43.220217, -78.38851)"
Orleans,Curbside Market-Ricky's Place,"Maple Ridge Estates, 200 Ricky Pl. Medina",200 Ricky Pl.,Medina,NY,14103,Mitch Gruber,5853283380,,Wednesday 10am-10:30am,July-November,Y,M,43.20801,-78.38317,N,Y,Y,"(43.20801, -78.38317)"
Orleans,Curbside Market-The Main Street Store,"131 south Main Street, Albion",131 south Main Street,Albion,NY,14411,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wednesday 11:30am-12:!5pm,July-Novmeber,Y,M,43.24344,-78.19381,N,Y,Y,"(43.24344, -78.19381)"
Orleans,Kirbys Cider Mill Farm Stand,"3461 Butts Road Albion, Albion",3461 Butts Road Albion,Albion,NY,14411,Douglas and Karen Kirby,5855897370,https://www.facebook.com/Kirbys-Cider-Mill-163939397096547/,Roadside Stand,Seasonal,N,P/M,43.24953,-78.16592,N,N,Y,"(43.24953, -78.16592)"
Orleans,Partyka Farms Farm Stand,1420 County Line Rd. Kendall,1420 County Line Rd.,Kendall,NY,14470,Lora Partyka,5857520258,http://www.partykafarms.com,Daily,April 13-December 31,Y,P/M/X,43.29811,-77.99548,N,N,Y,"(43.29811, -77.99548)"
Orleans,Roberts Farm Market,11170 Maple Ridge Rd. Medina,11170 Maple Ridge Rd.,Medina,NY,14103,Margaret Robert,7165601200,http://www.robertsfarmmarket.com,Mon-Sat  9am-6pm,Year-round,Y,YR,43.20679,-78.40098,N,N,Y,"(43.20679, -78.40098)"
Orleans,Watt Farms Country Market,3121 Oak Orchard Rd. Albion,3121 Oak Orchard Rd,Albion,NY,14411,Karen Watt,5855898000,http://www.wattfarms.com,Fri/Sat/Sun/Mon  9am-7pm,May 1-December 24,Y,P/M/X,43.265158,-78.192266,N,N,Y,"(43.265158, -78.192266)"
Oswego,Fulton Farmers' Market,"Canalview Mall parking lot, South Second St. (Rt. 481)",South Second St and Canalview Mall,Fulton,NY,13069,Danielle Hayden,3153437681,,Saturday  8am-12pm,May 28-October 22,Y,P/M,43.32321,-76.41577,Y,Y,Y,"(43.32321, -76.41577)"
Oswego,Godfrey's Last Stand Farm Stand,"1232 State Route 264 , Phoenix",1232 State Route 264,Phoenix,NY,13135,Roberta Godfrey,3155937291,,"Mon-Fri  9am-7pm, Sat-Sun  9am-6pm",Year-round,Y,YR,43.31155,-76.29001,N,Y,Y,"(43.31155, -76.29001)"
Oswego,Hillside Antique & Farmers' Market,"7753 State Route 3 (Seaway Trail), Pulaski",7753 State Route 3,Pulaski,NY,13142,Dennis Palmer,6316031650,http://www.hillsidefleamarkets.com,"Friday  10am-4pm (July-August), Sat/Sun  9am-5pm",May 1-September 25,N,P/M,43.58759,-76.17348,N,N,Y,"(43.58759, -76.17348)"
Oswego,Oswego Farmers' Market,West First St. btwn Bridge & W. Oneida St.,West Bridge St and West 1st St,Oswego,NY,13126,Danielle Hayden,3153437681,,Thursday  4:30pm-8pm,May 26-October 6,Y,P/M,43.45656,-76.51127,Y,Y,Y,"(43.45656, -76.51127)"
Oswego,Pulaski Farmers' Market,South Park Main St.,Lake St and Broad St,Pulaski,NY,13142,Brian Leary,3155589976,http://www.pulaskifarmersmarket.com,Friday  4pm-8pm,June 3-September 30,Y,M,43.56714,-76.12813,N,N,Y,"(43.56714, -76.12813)"
Otsego,Cooperstown Farmers' Market,101 Main St. in Pioneer Alley,101 Main St,Cooperstown,NY,13326,Shannon Kirch,6075476195,http://www.cooperstownfarmersmarket.org,"Sat  9am-2pm, Jan-Apr  10am-2pm",Year-round,Y,YR,42.70001,-74.92526,N,Y,Y,"(42.70001, -74.92526)"
Otsego,Morris Farmers' Market,"Guy Rathbon Park Main St., behind Firehouse",Main St and Church St,Morris,NY,13808,Paul Tourtellotte,6072635423,,Thursday  3pm-6pm,May 26-October 13,Y,P/M,42.54813,-75.24686,N,N,Y,"(42.54813, -75.24686)"
Otsego,Oneonta Farmers' Market,Muller Plaza 205 Main St. (Rt. 7),202 Main Street,Oneonta,NY,13820,Betty Lee,6072671807,http://www.oneontafarmersmarket.org,Saturday  9am-1pm,May 7-October 29,Y,P/M,42.454,-75.06185,N,N,Y,"(42.454, -75.06185)"
Otsego,Richfield Springs Area Farmers' Market,"Spring Park Main St. (Rt. 20), across from Post Office",Main St and Church St,Richfield Springs,NY,13439,Ronald Bayzon,3158582703,,"Thursday  2pm-6pm, Saturday  8am-1pm",June 18-October 29,Y,M,42.85359,-74.98476,N,N,Y,"(42.85359, -74.98476)"
Putnam,Brewster Farmers' Market,98 Oak Street,98 Oak Street,Brewster,NY,10509,Jenny Hinsman,8452797927,http://www.brewsterfarmersmarket.com,Sat/Wed  9am-2pm,June 11-November 19,Y,M,41.39616,-73.61259,N,N,Y,"(41.39616, -73.61259)"
Putnam,Cold Spring Farmers' Market,Boscobel House & Gardens  1601 Rt 9D Garrison,1601 State Route 9D,Garrison,NY,10516,Zoe Markwalter,8452654774,http://www.csfarmmarket.org,Saturday  8:30am-1:30pm,May 7-October 30,Y,P/M,41.41403,-73.93809,Y,Y,Y,"(41.41403, -73.93809)"
Putnam,Cold Spring WINTER Farmers' Market,"St. Mary's Church Parish Hall, 1 Chestnut Street",1 Chestnut St,Cold Spring,NY,10516,Zoe Markwalter,8452654774,http://www.csfarmmarket.org,Saturday  9:30am-1:30pm,November 1-April 30,N,M/X/W/P,41.419897,-73.954688,Y,Y,Y,"(41.419897, -73.954688)"
Putnam,Hudson Valley Regional Farmers' Market,15 Mt Ebo Rd South Brewster,15 Mt Ebo Drive,Brewster,NY,10509,Melissa Kamin,8456292824,http://www.hudsonvalleyfarmersmarket.org,Sunday  10am-2pm,Year-round,Y,YR,41.43643,-73.57217,N,N,Y,"(41.43643, -73.57217)"
Putnam,Ryder Farm Cottage Farm Stand,"400 Starr Ridge Road, Brewster",400 Starr Ridge Road,Brewster,NY,10509,Elizabeth Ryder,8452794161,http://www.ryderfarmorganic.com,Daily,Spring-Fall,N,P/M,41.36527,-73.59472,N,N,Y,"(41.36527, -73.59472)"
Queens,Astoria Greenmarket,14th St.  btwn 31st Ave. & 31st Rd.,14th St and 31st Ave,Astoria,NY,11106,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Wednesday  8am-3pm,July 6-November 16,Y,M,40.76825,-73.93203,N,Y,Y,"(40.76825, -73.93203)"
Queens,Corona Greenmarket,Roosevelt Ave. btwn 103rd & 104th Sts.,Roosevelt Ave and 103rd St,Corona,NY,11368,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Friday  8am-3pm,July 8-November 18,Y,M,40.74994,-73.86221,N,Y,Y,"(40.74994, -73.86221)"
Queens,Culinary Kids Farm Rockaway Farmers' Market,444 Beach 58th St. & Beach Channel Dr.,444 58th Street,Queens,NY,11692,Malisa Rivera,3473210423,http://www.culinarykidsdaycamp.org,Sat/Sun  11am-4pm,June-August,Y,M,40.59446,-73.78804,N,Y,Y,"(40.59446, -73.78804)"
Queens,Culinary Kids Farmers' Market,30-15 Seagirt Blvd. & Beach 31 St. Far Rockaway,Seagirt Blvd and Beach 31st St,Far Rockaway,NY,11691,Malisa Rivera,3473210423,http://www.culinarykidsdaycamp.org,Saturday  10am-3pm,June 11-September 24,Y,M,40.59581,-73.76384,N,Y,Y,"(40.59581, -73.76384)"
Queens,Ditmars Park Youthmarket,Ditmars Park on Steinway St.,22-00 Steinway St.,Queens,NY,11105,Kori Petrovic,2127887476,http://www.grownyc/youthmarket,Saturday  9am-4pm,July 9-November 19,Y,M,40.77165,-73.90699,N,N,Y,"(40.77165, -73.90699)"
Queens,Edgemere Farm Stand,385 Beach 45th St. Far Rockaway,385 Beach 45th Street,Queens,NY,11691,Heidi Woolever,9177555609,http://www.edgemerefarm.org,Saturday  9am-1pm,May 7-October 29,Y,P/M,40.59536,-73.77654,N,Y,Y,"(40.59536, -73.77654)"
Queens,Elmhurst Hospital Greenmarket,41st Ave. btwn 80th & 81st Sts.,41st Ave and 80th St,Elmhurst,NY,11373,Chelsea Whittaker,2127887476,http://www.grownyc.org,Tuesday  8am-4pm,June 7-November 22,Y,M,40.7458,-73.88548,N,Y,Y,"(40.7458, -73.88548)"
Queens,Far Rock Farm Stand,Beach 45th St. & Beach Channel Drive,385 Beach 45th Street,Far Rockaway,NY,11691,Jenny Marks,9143305191,http://bedstuyagainsthunger.org,Saturday  10am-2pm,June 18-November 19,Y,M,40.595287,-73.776572,N,N,Y,"(40.595287, -73.776572)"
Queens,Forest Hills Greenmarket,Queens Blvd. at 70th Ave. near Post Office,106-28 Queens Blvd.,Queens,NY,11375,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sunday  8am-3pm,Year-round,Y,YR,40.72193,-73.84676,N,Y,Y,"(40.72193, -73.84676)"
Queens,Harvest Home City Line Farmers' Market,Drew St. btwn 101st & Liberty Aves. Jamaica,Liberty Ave and 101st Ave,Brooklyn,NY,11208,Maritza Owens,2128283361,http://www.harvesthomefm.org,Saturday  8am-4pm,July 9-November 19,Y,M,40.67922,-73.86376,N,Y,Y,"(40.67922, -73.86376)"
Queens,Jackson Heights Greenmarket,34th Ave. at 78th St,34th Ave and 78th St,Jackson Heights,NY,11372,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Sunday  8am-3pm,Year-round,Y,YR,40.75334,-73.88876,N,Y,Y,"(40.75334, -73.88876)"
Queens,Jamaica Friday Farmers' Market,Parson's Blvd between Archer & Jamaica Ave.,160th St and Jamaica Ave,Jamaica,NY,11432,Emily Grayson,9149234837,http://www.downtoearthmarkets.com,Friday  8:30am-4pm,June 17-November 18,Y,M,40.70374,-73.79914,N,Y,Y,"(40.70374, -73.79914)"
Queens,Jamaica Saturday Farmers' Market,160th St. off Jamaica Ave.,160th Street and Jamaica Avenue,Queens,NY,11432,Emily Grayson,9149234837,http://www.downtoearthmarkets.com,Saturday  8:30am-4pm,June 18-November 19,Y,M,40.70374,-73.79914,N,Y,Y,"(40.70374, -73.79914)"
Queens,Joseph Addabbo FHC Farmers' Market,6200 Beach Channel Dr. parking lot Arverne,6200 Beach Channel Dr,Arverne,NY,11692,Viviana Fajardo,7189457150,http://www.addabbo.org,Saturday  8am-2pm,July 9-November 19,Y,M,40.59322,-73.79174,N,N,Y,"(40.59322, -73.79174)"
Queens,Pomonok Community Farmers' Market,"67-09 Kissena Blvd. Flushing, Btwn Melbourne & 65 Aves.",67-09 Kissena Blvd,Flushing,NY,11365,Brendan Frodell,7185916060,http://www.facebook.com/QCHFarmersMarket,Wednesday  9am-6pm,June-November 30,Y,M,40.73513,-73.8141,N,Y,Y,"(40.73513, -73.8141)"
Queens,Queens Botanical Garden Farmers' Market,sidewalk outside Garden Dahlia Ave. at Main St.,Main St and Dahlia Ave,Flushing,NY,11355,Emily Grayson,9149234837,http://www.downtoearthmarkets.com,Friday  8:30am-4pm,June 17-November 18,Y,M,40.75186,-73.82636,N,Y,Y,"(40.75186, -73.82636)"
Queens,Queens County Farm Museum Farm Stand,73-50 Little Neck Pkway Floral Park,73-50 Little Neck Parkway,Queens,NY,11004,Deborah Greig,7183473276,http://www.queensfarm.org,"Wed-Fri  11am-3pm, Sat/Sun  11am-5pm",May 18-November 6,Y,M,40.74818,-73.72124,N,Y,Y,"(40.74818, -73.72124)"
Queens,Queens Hospital Center Farmers' Market,82-68 164th St. Jamaica,82-68 164th St,Jamaica,NY,11432,Sandra Springer,7188832576,,Thursday  8am-4pm,July 14-November 17,Y,M,40.71753,-73.80373,N,N,Y,"(40.71753, -73.80373)"
Queens,Queens Hospital Center Farmers' Market II,114-02 Guy R Brewer Blvd. Jamaica,114-02 Guy R Brewer Blvd,Queens,NY,11434,Sandra Springer,7188832576,,Thursday  8am-4pm,July 14-November 17,Y,M,40.68851,-73.78588,N,N,Y,"(40.68851, -73.78588)"
Queens,Ridgewood Youthmarket,Cypress Ave. btwn Myrtle & Putnam Aves.,Myrtle Ave and Cypress Ave,Ridgewood,NY,11385,Kori Petrovic,2127887476,http://www.grownyc.org/youthmarket,Saturday  8am-4pm,July 9-November 19,Y,M,40.70011,-73.90619,N,Y,Y,"(40.70011, -73.90619)"
Queens,Rockaway Youthmarket,Beach 58th St. & Beach Channel Drive,58-00 Beach Channel Drive,Arverne,NY,11692,Kori Petrovic,2127887476,http://www.grownyc.org/youthmarket,Saturday  9am-3pm,July 9-November 19,Y,M,40.59454,-73.78811,N,Y,Y,"(40.59454, -73.78811)"
Queens,Socrates Sculpture Park Greenmarket,Vernon Blvd. & Broadway inside park,Vernon Blvd and Broadway,Astoria,NY,11106,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Saturday  8am-4pm,June 4-November 19,Y,M,40.76769,-73.93618,N,Y,Y,"(40.76769, -73.93618)"
Queens,Sunnyside Greenmarket,Skillman Ave. btwn 42 & 43rd Sts.,Skillman Ave and 42nd St,Sunnyside,NY,11104,Chelsea Whittaker,2127887476,http://www.grownyc.org/greenmarket,Saturday  8am-3pm,Year-round,Y,YR,40.74694,-73.92139,N,Y,Y,"(40.74694, -73.92139)"
Rensselaer,Brunswick Farmers' Market,"Brunswick Community Center, 18 Keyes Lane",18 Keyes Lane,Brunswick,NY,12180,Sheila Hyde,5182793461,http://www.townofbrunswick.org,Tuesday 5pm-8pm,June 21-August 23,N,M,42.75296,-73.61916,N,N,Y,"(42.75296, -73.61916)"
Rensselaer,Capital Roots Produce Market,594 River Street Troy,594 River Street,Troy,NY,12180,Liz Boyer,5182748685,http://www.capitalroots.org,Mon-Fri  9:30am-4:30pm,Year-round,Y,YR,42.74208,-73.68525,Y,Y,Y,"(42.74208, -73.68525)"
Rensselaer,East Greenbush Farmers' Market,"East Greenbush Library, 10-20 Community Way",10 Community Way,East Greenbush,NY,12061,JoAnn Jakiela,5184777476,http://www.eastgreenbushlibrary.org,Wednesday  4pm-7pm,June 15-October 5,Y,M,42.619083,-73.695351,N,N,Y,"(42.619083, -73.695351)"
Rensselaer,Farm to Preschool IV Farmers' Market,"Lansingburgh Family Resource Center, 754 4th Ave. Troy",754 4th Ave,Troy,NY,12182,Darlene Yule,5184267181,http://www.cdcccc.org,Wednesday  1:30pm-4:30pm,June 15-September 28,Y,M,42.78096,-73.67137,Y,Y,Y,"(42.78096, -73.67137)"
Rensselaer,Krugs Brookside Farm Stand,2302 East Schodack Rd. East Schodack,2302 East Schodack Rd.,East Schodack,NY,12063,Elizabeth Krug,5184777593,,"Tue-Fri  9am-7pm , Saturday  9am-5pm, Sun-Mon  9am-4pm",April 1-December 31,Y,P/M/X,42.561548,-73.640533,N,Y,Y,"(42.561548, -73.640533)"
Rensselaer,North Greenbush Farmers' Market,Twin Town Little League Park  Williams Rd.,95 Williams Rd,North Greenbush,NY,12180,Kathryn Conolly,5182834306,http://www.townofng.com,Thursday  2:30pm-6pm,June 9-September 8,Y,M,42.69013,-73.67672,N,N,Y,"(42.69013, -73.67672)"
